lang,sentence_id,token_idx,token_str,expert_id
kor_Hang,44,56,ìľ,13
kor_Hang,44,57,¼,13
kor_Hang,44,58,ë¡ľ,13
kor_Hang,44,59,Ġë§,19
kor_Hang,44,60,Ī,13
kor_Hang,44,61,ê°,13
kor_Hang,44,62,Ĳ,34
kor_Hang,44,63,ë,13
kor_Hang,44,64,Ĳ,13
kor_Hang,44,65,Ĳ,13
kor_Hang,44,66,ëĭ¤,34
eng_Latn,45,0,4,60
eng_Latn,45,1,Ġbillion,52
eng_Latn,45,2,Ġin,14
eng_Latn,45,3,Ġfunding,63
eng_Latn,46,0,And,60
eng_Latn,46,1,Ġper,19
eng_Latn,46,2,Ġusual,51
eng_Latn,46,3,",",45
eng_Latn,46,4,Ġour,41
eng_Latn,46,5,Ġfavorite,35
eng_Latn,46,6,Ġboys,15
eng_Latn,46,7,Ġcame,16
eng_Latn,46,8,Ġto,20
eng_Latn,46,9,Ġsl,61
eng_Latn,46,10,ay,34
eng_Latn,47,0,To,60
eng_Latn,47,1,Ġmake,29
eng_Latn,47,2,Ġmatters,56
eng_Latn,47,3,Ġworse,51
eng_Latn,47,4,",",45
eng_Latn,47,5,Ġsome,38
eng_Latn,47,6,Ġstrains,33
eng_Latn,47,7,Ġof,33
eng_Latn,47,8,ĠM,1
eng_Latn,48,0,Expl,60
eng_Latn,48,1,ore,22
eng_Latn,48,2,Ġmore,34
eng_Latn,48,3,Ġof,22
eng_Latn,48,4,Ġour,38
eng_Latn,48,5,Ġresearch,34
eng_Latn,49,0,Ir,60
eng_Latn,49,1,ides,19
eng_Latn,49,2,cent,46
eng_Latn,49,3,Ġgreen,8
kor_Hang,50,0,ì,60
kor_Hang,50,1,Ľ,61
kor_Hang,50,2,Ĳ,13
kor_Hang,50,3,ë,13
kor_Hang,50,4,ŀ,13
kor_Hang,50,5,ĺ,13
kor_Hang,50,6,ëĬĶ,13
kor_Hang,50,7,Ġìŀ,13
kor_Hang,50,8,ĳ,13
kor_Hang,50,9,ë,13
kor_Hang,50,10,ħ,19
kor_Hang,50,11,Ħ,13
kor_Hang,50,12,ë,13
kor_Hang,50,13,¶,13
kor_Hang,50,14,Ģ,13
kor_Hang,50,15,í,47
kor_Hang,50,16,Ħ,19
kor_Hang,50,17,°,13
kor_Hang,50,18,Ġë§,19
kor_Hang,50,19,Ŀ,13
kor_Hang,50,20,í,47
kor_Hang,50,21,Ĩ,19
kor_Hang,50,22,ł,13
kor_Hang,50,23,ê°,13
kor_Hang,50,24,Ļ,13
kor_Hang,50,25,ìĿĢ,13
kor_Hang,50,26,Ġì,13
kor_Hang,50,27,¼,13
kor_Hang,50,28,Ģ,19
kor_Hang,50,29,ìĿ´,39
kor_Hang,50,30,í,47
kor_Hang,50,31,Ķ,13
kor_Hang,50,32,Ħ,13
kor_Hang,50,33,ì,13
kor_Hang,50,34,½,47
kor_Hang,50,35,Ķ,13
kor_Hang,50,36,í,13
kor_Hang,50,37,Ĭ,13
kor_Hang,50,38,¸,13
kor_Hang,50,39,ë¥¼,13
kor_Hang,50,40,Ġìŀ,19
kor_Hang,50,41,ħ,13
kor_Hang,50,42,ê³ł,13
kor_Hang,50,43,Ġì,13
kor_Hang,50,44,ĭ,13
kor_Hang,50,45,¶,13
kor_Hang,50,46,ìĹ,13
kor_Hang,50,47,Ī,13
kor_Hang,50,48,ëĭ¤,34
eng_Latn,51,0,I,60
eng_Latn,51,1,Ġtook,53
eng_Latn,51,2,Ġthese,44
eng_Latn,51,3,Ġphotographs,34
eng_Latn,51,4,Ġin,53
eng_Latn,51,5,ĠMay,49
eng_Latn,51,6,Ġ2014,63
eng_Latn,52,0,Another,60
eng_Latn,52,1,ĠWeekly,22
eng_Latn,52,2,ĠPhoto,34
eng_Latn,52,3,ĠChallenge,34
eng_Latn,53,0,in,60
eng_Latn,53,1,Ġwhat,17
eng_Latn,53,2,Ġis,17
eng_Latn,53,3,Ġnow,5
eng_Latn,53,4,Ġnorthern,5
eng_Latn,53,5,ĠGuatemala,49
eng_Latn,54,0,Originally,60
eng_Latn,54,1,Ġpublished,63
eng_Latn,54,2,Ġon,12
eng_Latn,54,3,ĠLive,22
eng_Latn,54,4,ĠScience,63
eng_Latn,55,0,âĢĿ,60
eng_Latn,55,1,ĠI,50
eng_Latn,55,2,Ġasked,16
eng_Latn,55,3,Ġthe,38
eng_Latn,55,4,Ġadministrator,16
eng_Latn,56,0,There,60
eng_Latn,56,1,âĢĻ,9
eng_Latn,56,2,s,56
eng_Latn,56,3,Ġthat,41
eng_Latn,56,4,ĠâĢĺ,24
eng_Latn,56,5,100,52
eng_Latn,56,6,",",52
eng_Latn,56,7,000,52
eng_Latn,56,8,Ġhours,57
eng_Latn,56,9,âĢĻ,41
eng_Latn,56,10,Ġthat,2
eng_Latn,56,11,Ġyou,18
eng_Latn,56,12,Ġhave,48
eng_Latn,56,13,Ġto,18
eng_Latn,56,14,Ġdo,16
jpn_Jpan,57,0,ãģĿãģ®,60
jpn_Jpan,57,1,åĩº,60
jpn_Jpan,57,2,å±,47
jpn_Jpan,57,3,ķ,13
jpn_Jpan,57,4,åĨħ,13
jpn_Jpan,57,5,å®¹,36
jpn_Jpan,57,6,ãĤĴ,24
jpn_Jpan,57,7,ç´,47
jpn_Jpan,57,8,¹,39
jpn_Jpan,57,9,ä»,47
jpn_Jpan,57,10,ĭ,34
jpn_Jpan,57,11,ãģĻãĤĭ,34
jpn_Jpan,57,12,åĭķ,13
jpn_Jpan,57,13,çĶ»,13
jpn_Jpan,57,14,ãĤĴ,24
jpn_Jpan,57,15,åħ¬,13
jpn_Jpan,57,16,éĸĭ,34
jpn_Jpan,57,17,ãģĹãģŁ,13
eng_Latn,58,0,-,60
eng_Latn,58,1,ĠName,6
eng_Latn,58,2,Ġyour,6
eng_Latn,58,3,Ġfavourite,35
eng_Latn,58,4,Ġpart,57
eng_Latn,58,5,Ġof,20
eng_Latn,58,6,Ġthe,37
eng_Latn,58,7,ĠMass,40
eng_Latn,58,8,Ġand,25
eng_Latn,58,9,Ġwhy,17
eng_Latn,59,0,Hold,60
eng_Latn,59,1,Ġon,34
eng_Latn,59,2,Ġto,53
eng_Latn,59,3,Ġyour,59
eng_Latn,59,4,Ġseat,51
eng_Latn,59,5,Ġ(,24
eng_Latn,59,6,or,62
eng_Latn,59,7,Ġshall,57
eng_Latn,59,8,ĠI,18
eng_Latn,59,9,Ġsay,59
eng_Latn,59,10,Ġs,47
eng_Latn,59,11,illa,8
eng_Latn,60,0,Now,60
eng_Latn,60,1,ĠI,18
eng_Latn,60,2,Ġm,61
eng_Latn,60,3,Ġgoing,16
eng_Latn,60,4,Ġto,18
eng_Latn,60,5,Ġhave,20
eng_Latn,60,6,Ġtotal,30
eng_Latn,60,7,Ġbreak,57
eng_Latn,60,8,Ġfrom,20
eng_Latn,60,9,Ġsc,19
eng_Latn,60,10,2,51
bul_Cyrl,61,0,Ðĺ,60
bul_Cyrl,61,1,Ð·,13
bul_Cyrl,61,2,Ñĩ,13
bul_Cyrl,61,3,ÐµÑĢ,13
bul_Cyrl,61,4,Ð¿,13
bul_Cyrl,61,5,Ð°ÑĤÐµÐ»,13
bul_Cyrl,61,6,Ð½Ð¸,13
bul_Cyrl,61,7,ĠÐ¸,13
bul_Cyrl,61,8,ĠÐ°,1
bul_Cyrl,61,9,ÑĢ,13
bul_Cyrl,61,10,Ð³,13
bul_Cyrl,61,11,ÑĥÐ¼,13
bul_Cyrl,61,12,ÐµÐ½ÑĤ,13
bul_Cyrl,61,13,Ð¸ÑĢ,13
bul_Cyrl,61,14,Ð°Ð½,13
bul_Cyrl,61,15,Ð¸,13
eng_Latn,62,0,PL,60
eng_Latn,62,1,oS,33
eng_Latn,62,2,ĠONE,1
eng_Latn,62,3,Ġ8,52
eng_Latn,62,4,(,37
eng_Latn,62,5,8,52
eng_Latn,62,6,):,1
eng_Latn,62,7,Ġe,1
eng_Latn,62,8,70,13
eng_Latn,62,9,350,13
eng_Latn,63,0,E,60
eng_Latn,63,1,astern,49
eng_Latn,63,2,Ġcoach,46
eng_Latn,63,3,w,61
eng_Latn,63,4,hip,33
eng_Latn,64,0,Updated,60
eng_Latn,64,1,Ġat,22
eng_Latn,64,2,Ġ10,52
eng_Latn,64,3,:,13
eng_Latn,64,4,15,52
eng_Latn,64,5,Ġa,52
kor_Hang,65,0,ìĭ,60
kor_Hang,65,1,¤,13
kor_Hang,65,2,ìł,13
kor_Hang,65,3,ľ,13
kor_Hang,65,4,ë¡ľ,13
kor_Hang,65,5,Ġë,13
kor_Hang,65,6,¡,19
kor_Hang,65,7,ľ,19
kor_Hang,65,8,í,47
kor_Hang,65,9,Ĭ,19
kor_Hang,65,10,¼,13
kor_Hang,65,11,Ġí,13
kor_Hang,65,12,Ĩ,19
kor_Hang,65,13,ł,19
kor_Hang,65,14,ë§,19
