lang,sentence_id,token_idx,token_str,expert_id
kor_Hang,4,2,ê,13
kor_Hang,4,3,´,19
kor_Hang,4,4,Ģ,13
kor_Hang,4,5,Ġì,13
kor_Hang,4,6,Ĩ,47
kor_Hang,4,7,Į,13
kor_Hang,4,8,ê°,13
kor_Hang,4,9,ľ,13
kor_Hang,4,10,Ċ,12
kor_Hang,4,11,ê,13
kor_Hang,4,12,µ,19
kor_Hang,4,13,Ń,13
kor_Hang,4,14,ê°Ģ,12
kor_Hang,4,15,ì§Ģ,13
kor_Hang,4,16,ìĭ,19
kor_Hang,4,17,Ŀ,13
kor_Hang,4,18,ìŀ,13
kor_Hang,4,19,Ĳ,13
kor_Hang,4,20,ì,13
kor_Hang,4,21,Ľ,61
kor_Hang,4,22,Ĳ,13
kor_Hang,4,23,ê³,13
kor_Hang,4,24,µ,13
kor_Hang,4,25,ìľ,13
kor_Hang,4,26,ł,13
kor_Hang,4,27,ìĦľ,13
kor_Hang,4,28,ë,13
kor_Hang,4,29,¹,47
kor_Hang,4,30,Ħ,13
kor_Hang,4,31,ìĬ,19
kor_Hang,4,32,¤,13
kor_Hang,4,33,Ċ,12
kor_Hang,4,34,í,13
kor_Hang,4,35,ĺ,13
kor_Hang,4,36,ĳ,13
kor_Hang,4,37,ìķ,13
kor_Hang,4,38,½,13
kor_Hang,4,39,ìł,13
kor_Hang,4,40,Ī,13
kor_Hang,4,41,ì,13
kor_Hang,4,42,°,19
kor_Hang,4,43,¨,13
kor_Hang,4,44,Ġìķ,13
kor_Hang,4,45,Ī,13
kor_Hang,4,46,ëĤ,13
kor_Hang,4,47,´,13
kor_Hang,4,48,Ċ,12
kor_Hang,4,49,ë,13
kor_Hang,4,50,Į,13
kor_Hang,4,51,Ģ,13
kor_Hang,4,52,ì,13
kor_Hang,4,53,ĥ,19
kor_Hang,4,54,ģ,13
kor_Hang,4,55,Ċ,11
kor_Hang,4,56,í,13
kor_Hang,4,57,ĺ,13
kor_Hang,4,58,ĳ,13
kor_Hang,4,59,ìķ,13
kor_Hang,4,60,½,13
kor_Hang,4,61,ìł,13
kor_Hang,4,62,Ī,13
kor_Hang,4,63,ì,13
kor_Hang,4,64,°,19
kor_Hang,4,65,¨,13
kor_Hang,4,66,Ċ,12
kor_Hang,4,67,-,11
kor_Hang,4,68,Ċ,12
kor_Hang,4,69,01,52
eng_Latn,5,0,HTML,60
eng_Latn,5,1,Ġcannot,48
eng_Latn,5,2,Ġbe,56
eng_Latn,5,3,Ġused,63
eng_Latn,5,4,Ġin,58
eng_Latn,5,5,Ġthe,58
eng_Latn,5,6,Ġtag,58
eng_Latn,5,7,line,6
jpn_Jpan,6,0,ãĢĮ,60
jpn_Jpan,6,1,å¤,19
jpn_Jpan,6,2,ª,13
jpn_Jpan,6,3,é,26
jpn_Jpan,6,4,¼,19
jpn_Jpan,6,5,ĵ,13
jpn_Jpan,6,6,ãģ®,24
jpn_Jpan,6,7,éģ,61
jpn_Jpan,6,8,Ķ,13
jpn_Jpan,6,9,äºº,7
jpn_Jpan,6,10,ãĢį,7
jpn_Jpan,6,11,ãģĮ,24
jpn_Jpan,6,12,ãĤ¸,61
jpn_Jpan,6,13,ãĥĸ,39
jpn_Jpan,6,14,ãĥª,39
jpn_Jpan,6,15,ãģ¨,13
jpn_Jpan,6,16,ãĤ³,47
jpn_Jpan,6,17,ãĥ©,19
jpn_Jpan,6,18,ãĥ,13
jpn_Jpan,6,19,ľ,13
eng_Latn,7,0,Image,60
eng_Latn,7,1,:,11
eng_Latn,7,2,ĠAlexander,22
eng_Latn,7,3,ĠHe,27
eng_Latn,7,4,cker,49
bul_Cyrl,8,0,Ðŀ,60
bul_Cyrl,8,1,ÑīÐµ,13
bul_Cyrl,8,2,ĠÐ¿ÑĢ,13
bul_Cyrl,8,3,ÐµÐ·,13
bul_Cyrl,8,4,Ġ1936,13
bul_Cyrl,8,5,ĠÐ³,13
jpn_Jpan,9,0,ãģĿ,60
jpn_Jpan,9,1,ãģĵ,13
jpn_Jpan,9,2,ãģ§,36
jpn_Jpan,9,3,çī,47
jpn_Jpan,9,4,Ľ,13
jpn_Jpan,9,5,ãģ®,24
jpn_Jpan,9,6,è¡,61
jpn_Jpan,9,7,Ģ,13
jpn_Jpan,9,8,ãĤĴ,24
jpn_Jpan,9,9,ç¶,47
jpn_Jpan,9,10,¿,36
jpn_Jpan,9,11,ãģ®,24
jpn_Jpan,9,12,å¸,47
jpn_Jpan,9,13,ĥ,13
jpn_Jpan,9,14,ãģ«,24
jpn_Jpan,9,15,æķ°,52
jpn_Jpan,9,16,æ,52
jpn_Jpan,9,17,»,47
jpn_Jpan,9,18,´,13
jpn_Jpan,9,19,åŀ,19
jpn_Jpan,9,20,Ĥ,13
jpn_Jpan,9,21,ãĤī,13
jpn_Jpan,9,22,ãģĹãģ¦,24
jpn_Jpan,9,23,ãĢģ,24
jpn_Jpan,9,24,3,52
jpn_Jpan,9,25,ãģ¤,13
jpn_Jpan,9,26,ãģ®,24
jpn_Jpan,9,27,çķ,19
jpn_Jpan,9,28,°,13
jpn_Jpan,9,29,ãģª,39
jpn_Jpan,9,30,ãĤĭ,24
jpn_Jpan,9,31,ãĤ¿,13
jpn_Jpan,9,32,ãĤ¤,13
jpn_Jpan,9,33,ãĥĹ,13
jpn_Jpan,9,34,ãģ®,24
jpn_Jpan,9,35,æ´,61
jpn_Jpan,9,36,Ĺ,13
jpn_Jpan,9,37,åī,61
jpn_Jpan,9,38,¤,13
jpn_Jpan,9,39,ãģ§,24
jpn_Jpan,9,40,æ´,61
jpn_Jpan,9,41,Ĺ,13
jpn_Jpan,9,42,ãģ£ãģ¦,24
jpn_Jpan,9,43,ãģ¿,13
jpn_Jpan,9,44,ãģŁ,34
jpn_Jpan,9,45,ãĤĵ,4
jpn_Jpan,9,46,ãģ§ãģĻ,34
eng_Latn,10,0,âĢĿ,60
eng_Latn,10,1,Ċ,9
eng_Latn,10,2,The,38
eng_Latn,10,3,Ġstudy,15
eng_Latn,10,4,Ġis,56
eng_Latn,10,5,Ġpublished,63
eng_Latn,10,6,Ġtoday,63
eng_Latn,10,7,Ġ(,24
eng_Latn,10,8,Aug,37
kor_Hang,11,0,ì,60
kor_Hang,11,1,£,13
kor_Hang,11,2,¼,13
kor_Hang,11,3,ìĭ,13
kor_Hang,11,4,Ŀ,13
kor_Hang,11,5,ìĭ,13
kor_Hang,11,6,ľ,13
kor_Hang,11,7,ìŀ,19
kor_Hang,11,8,¥,13
kor_Hang,11,9,ìĿ´,13
kor_Hang,11,10,Ġê,13
kor_Hang,11,11,¸,13
kor_Hang,11,12,Ī,13
kor_Hang,11,13,ìľ,61
kor_Hang,11,14,µ,13
kor_Hang,11,15,í,47
kor_Hang,11,16,Ĩ,19
kor_Hang,11,17,µ,13
kor_Hang,11,18,í,47
kor_Hang,11,19,Ļ,13
kor_Hang,11,20,Ķ,13
kor_Hang,11,21,ìľ,13
kor_Hang,11,22,Ħ,13
kor_Hang,11,23,ì,13
kor_Hang,11,24,Ľ,61
kor_Hang,11,25,Ĳ,13
kor_Hang,11,26,í,47
kor_Hang,11,27,ļ,13
kor_Hang,11,28,Į,13
kor_Hang,11,29,ìĿĺ,13
kor_Hang,11,30,Ġê,13
kor_Hang,11,31,¸,13
kor_Hang,11,32,Ī,13
kor_Hang,11,33,ë¦¬,13
kor_Hang,11,34,ìĿ,13
kor_Hang,11,35,¸,13
kor_Hang,11,36,íķĺ,13
kor_Hang,11,37,ìĹĲ,13
kor_Hang,11,38,Ġì,13
kor_Hang,11,39,ĺ,19
kor_Hang,11,40,ģ,13
kor_Hang,11,41,í,47
kor_Hang,11,42,ĸ,19
kor_Hang,11,43,¥,13
kor_Hang,11,44,ìĿĦ,13
kor_Hang,11,45,Ġë°,19
kor_Hang,11,46,Ľ,13
kor_Hang,11,47,ìķ,13
kor_Hang,11,48,Ħ,13
kor_Hang,11,49,Ġê°,13
kor_Hang,11,50,ķ,13
kor_Hang,11,51,ë,13
kor_Hang,11,52,³,13
kor_Hang,11,53,´,13
kor_Hang,11,54,íķ,13
kor_Hang,11,55,©,13
kor_Hang,11,56,ìľ,13
kor_Hang,11,57,¼,13
kor_Hang,11,58,ë¡ľ,13
kor_Hang,11,59,Ġë§,19
kor_Hang,11,60,Ī,13
kor_Hang,11,61,ê°,13
kor_Hang,11,62,Ĳ,34
kor_Hang,11,63,ë,13
kor_Hang,11,64,Ĳ,13
kor_Hang,11,65,Ĳ,13
kor_Hang,11,66,ëĭ¤,34
eng_Latn,12,0,This,60
eng_Latn,12,1,Ġone,52
eng_Latn,12,2,Ġwas,56
eng_Latn,12,3,Ġunusual,34
eng_Latn,12,4,Ġin,20
eng_Latn,12,5,Ġits,38
eng_Latn,12,6,Ġsize,57
eng_Latn,12,7,",",5
eng_Latn,12,8,Ġabout,52
bul_Cyrl,13,0,ÐºÐ°,60
bul_Cyrl,13,1,ÑĤÐ¾,13
bul_Cyrl,13,2,ĠÐ¾,13
bul_Cyrl,13,3,ÑĦ,13
bul_Cyrl,13,4,Ð¸Ñģ,13
bul_Cyrl,13,5,ĠÐ¼,13
bul_Cyrl,13,6,ÐµÐ½,13
bul_Cyrl,13,7,Ð¸Ð´,13
bul_Cyrl,13,8,Ð¶,13
bul_Cyrl,13,9,ÑĬÑĢ,13
eng_Latn,14,0,"""",60
eng_Latn,14,1,Ċ,9
eng_Latn,14,2,Lee,27
eng_Latn,14,3,b,47
eng_Latn,14,4,ĠM,26
eng_Latn,14,5,",",42
eng_Latn,14,6,ĠW,61
eng_Latn,14,7,utz,26
eng_Latn,14,8,ĠA,60
eng_Latn,15,0,com,60
eng_Latn,15,1,),58
eng_Latn,15,2,Ġon,22
eng_Latn,15,3,ĠJanuary,37
eng_Latn,15,4,Ġ11,52
eng_Latn,15,5,",",1
eng_Latn,15,6,Ġ2014,22
eng_Latn,15,7,:,9
eng_Latn,15,8,Ġ1,52
eng_Latn,15,9,ĠEUR,13
eng_Latn,15,10,Ġ=,1
eng_Latn,15,11,Ġ1,52
kor_Hang,16,0,ONE,60
kor_Hang,16,1,ĠTE,19
kor_Hang,16,2,AM,13
kor_Hang,16,3,ĠONE,52
kor_Hang,16,4,ĠB,47
kor_Hang,16,5,ODY,13
kor_Hang,16,6,Ċ,9
kor_Hang,16,7,ì,13
kor_Hang,16,8,Ĥ,19
kor_Hang,16,9,¼,13
kor_Hang,16,10,ìĦ,19
kor_Hang,16,11,±,13
kor_Hang,16,12,ë,13
kor_Hang,16,13,Ŀ,47
kor_Hang,16,14,¼,13
kor_Hang,16,15,ìĿ´,13
kor_Hang,16,16,ì,13
kor_Hang,16,17,ĺ,19
kor_Hang,16,18,¨,13
kor_Hang,16,19,ì,13
kor_Hang,16,20,¦,19
kor_Hang,16,21,Ī,13
kor_Hang,16,22,ìĿĺ,13
kor_Hang,16,23,Ġì,13
kor_Hang,16,24,µ,47
kor_Hang,16,25,ľ,13
kor_Hang,16,26,ìĭ,13
kor_Hang,16,27,ł,13
kor_Hang,16,28,Ġ,13
kor_Hang,16,29,íķ,13
kor_Hang,16,30,«,13
kor_Hang,16,31,ìĿ´,13
kor_Hang,16,32,ìĬ,19
kor_Hang,16,33,Ī,13
eng_Latn,17,0,],60
eng_Latn,17,1,Ċ,9
eng_Latn,17,2,When,54
eng_Latn,17,3,ĠMr,40
eng_Latn,17,4,ĠA,1
eng_Latn,18,0,C,60
eng_Latn,18,1,en,47
eng_Latn,18,2,aj,61
eng_Latn,18,3,Ġet,9
eng_Latn,18,4,Ġal,7
kor_Hang,19,0,ê,60
kor_Hang,19,1,µ,19
kor_Hang,19,2,°,13
kor_Hang,19,3,ìĿ´,13
kor_Hang,19,4,ë,13
kor_Hang,19,5,ŀ,13
kor_Hang,19,6,Ģ,13
kor_Hang,19,7,",",13
kor_Hang,19,8,Ġë,13
kor_Hang,19,9,³,13
kor_Hang,19,10,´,13
kor_Hang,19,11,í,47
kor_Hang,19,12,Ĩ,19
kor_Hang,19,13,µ,13
kor_Hang,19,14,Ġ,13
kor_Hang,19,15,íķĺ,13
kor_Hang,19,16,ëĤ,13
kor_Hang,19,17,ĺ,13
kor_Hang,19,18,ìĿĺ,13
kor_Hang,19,19,Ġì,13
kor_Hang,19,20,§,13
kor_Hang,19,21,ĳ,13
kor_Hang,19,22,íķ,47
kor_Hang,19,23,©,13
kor_Hang,19,24,Ġ$,9
kor_Hang,19,25,G,58
kor_Hang,19,26,$,13
kor_Hang,19,27,ì,13
kor_Hang,19,28,Ļ,13
kor_Hang,19,29,Ģ,13
kor_Hang,19,30,Ġ,13
kor_Hang,19,31,íķĺ,13
kor_Hang,19,32,ëĤ,13
kor_Hang,19,33,ĺ,13
kor_Hang,19,34,ìĿĺ,13
kor_Hang,19,35,ĠìĿ´,13
kor_Hang,19,36,íķ,13
kor_Hang,19,37,Ń,6
kor_Hang,19,38,ìĹ,13
kor_Hang,19,39,°,13
kor_Hang,19,40,ì,13
kor_Hang,19,41,Ĥ,13
kor_Hang,19,42,°,13
kor_Hang,19,43,Ġ$,9
kor_Hang,19,44,*,58
kor_Hang,19,45,$,13
kor_Hang,19,46,Ġì,13
kor_Hang,19,47,ľ,13
kor_Hang,19,48,¼,13
kor_Hang,19,49,ë¡ľ,13
kor_Hang,19,50,ĠìĿ´,13
kor_Hang,19,51,ë,13
kor_Hang,19,52,£,13
kor_Hang,19,53,¨,13
kor_Hang,19,54,ìĸ´,13
kor_Hang,19,55,ìł,13
kor_Hang,19,56,¸,13
kor_Hang,19,57,ĠìŀĪ,13
kor_Hang,19,58,ëĭ¤,34
eng_Latn,20,0,Corn,60
eng_Latn,20,1,Ġplanting,8
eng_Latn,20,2,Ġbegan,37
eng_Latn,20,3,Ġin,37
eng_Latn,20,4,ĠFebruary,37
kor_Hang,21,0,ê,60
kor_Hang,21,1,µ,19
kor_Hang,21,2,Ń,13
kor_Hang,21,3,ë,13
kor_Hang,21,4,¯,13
kor_Hang,21,5,¼,13
kor_Hang,21,6,ìĿĺ,13
kor_Hang,21,7,Ġìķ,13
kor_Hang,21,8,Į,13
kor_Hang,21,9,ê,13
kor_Hang,21,10,¶,19
kor_Hang,21,11,Į,13
kor_Hang,21,12,ë¦¬,13
kor_Hang,21,13,ê°Ģ,13
kor_Hang,21,14,Ġì,13
kor_Hang,21,15,ĭ,13
kor_Hang,21,16,¬,13
kor_Hang,21,17,ê°,13
kor_Hang,21,18,ģ,13
kor_Hang,21,19,íķĺ,13
kor_Hang,21,20,ê²,19
kor_Hang,21,21,Į,13
kor_Hang,21,22,Ġí,13
kor_Hang,21,23,Ľ,13
kor_Hang,21,24,¼,13
kor_Hang,21,25,ì,13
kor_Hang,21,26,Ĩ,19
kor_Hang,21,27,Ĳ,13
kor_Hang,21,28,ë,13
kor_Hang,21,29,Ĳ,13
kor_Hang,21,30,ĺ,13
kor_Hang,21,31,ìĹ,13
kor_Hang,21,32,Ī,13
kor_Hang,21,33,ìĬ,19
kor_Hang,21,34,µ,13
kor_Hang,21,35,ëĭĪëĭ¤,34
bul_Cyrl,22,0,Ðķ,60
bul_Cyrl,22,1,Ð´,13
bul_Cyrl,22,2,Ð½Ð°,13
bul_Cyrl,22,3,ĠÐ¾ÑĤ,13
bul_Cyrl,22,4,ĠÑĤ,13
bul_Cyrl,22,5,Ñı,13
bul_Cyrl,22,6,Ñħ,13
bul_Cyrl,22,7,ĠÐµ,13
bul_Cyrl,22,8,ĠÐ½Ð°,13
bul_Cyrl,22,9,ĠÑģ,13
bul_Cyrl,22,10,ÐµÐ¼,13
bul_Cyrl,22,11,ÐµÐ¹,13
bul_Cyrl,22,12,ÑģÑĤÐ²Ð¾,13
bul_Cyrl,22,13,ĠÐľ,26
bul_Cyrl,22,14,Ð°Ð½,13
bul_Cyrl,22,15,Ð¾Ð»,13
bul_Cyrl,22,16,Ð¾Ð²,13
bul_Cyrl,22,17,Ð¸,13
eng_Latn,23,0,Big,60
eng_Latn,23,1,Ġsurprise,34
eng_Latn,24,0,Bet,60
eng_Latn,24,1,ta,33
eng_Latn,24,2,Ġfish,10
eng_Latn,24,3,Ġare,56
eng_Latn,24,4,Ġdifferent,44
kor_Hang,25,0,ê°,60
kor_Hang,25,1,Ļ,13
kor_Hang,25,2,ìĿĢ,13
kor_Hang,25,3,Ġë,13
kor_Hang,25,4,Ŀ,13
kor_Hang,25,5,¼,13
kor_Hang,25,6,ìĿ,19
kor_Hang,25,7,¸,13
kor_Hang,25,8,ìĹĲ,13
kor_Hang,25,9,Ġë,13
kor_Hang,25,10,į,47
kor_Hang,25,11,Ķ,13
kor_Hang,25,12,ìļ,19
kor_Hang,25,13,±,13
kor_Hang,25,14,Ġë,13
kor_Hang,25,15,ĭ,19
kor_Hang,25,16,¤,13
kor_Hang,25,17,ì,13
kor_Hang,25,18,ĸ,13
kor_Hang,25,19,ĳ,13
kor_Hang,25,20,íķľ,13
kor_Hang,25,21,Ġìķ,13
kor_Hang,25,22,Ħ,13
kor_Hang,25,23,ìĿ´,13
kor_Hang,25,24,í,47
kor_Hang,25,25,ħ,19
kor_Hang,25,26,ľ,13
kor_Hang,25,27,ìĿ´,13
kor_Hang,25,28,Ġì,13
kor_Hang,25,29,¤,13
kor_Hang,25,30,Ģ,13
kor_Hang,25,31,ë,61
kor_Hang,25,32,¹,47
kor_Hang,25,33,Ħ,34
kor_Hang,25,34,ë,13
kor_Hang,25,35,Ĳ,13
kor_Hang,25,36,ĺ,13
kor_Hang,25,37,ìĸ´,13
kor_Hang,25,38,ĠìŀĪ,13
kor_Hang,25,39,ìĬ,19
kor_Hang,25,40,µ,13
kor_Hang,25,41,ëĭĪëĭ¤,34
bul_Cyrl,26,0,bg,60
bul_Cyrl,26,1,Ġ-,58
bul_Cyrl,26,2,ĠÐºÐ¾Ð¼,13
bul_Cyrl,26,3,Ð¿,13
bul_Cyrl,26,4,Ð°Ð½,13
bul_Cyrl,26,5,Ð¸Ñı,13
bul_Cyrl,26,6,ĠÐ·Ð°,13
bul_Cyrl,26,7,ĠÐ¼,13
bul_Cyrl,26,8,Ñĥ,13
bul_Cyrl,26,9,Ð»,13
bul_Cyrl,26,10,ÑĤ,13
bul_Cyrl,26,11,Ð¸Ð¼,13
bul_Cyrl,26,12,ÐµÐ´,13
bul_Cyrl,26,13,Ð¸,13
bul_Cyrl,26,14,ÐµÐ½,13
bul_Cyrl,26,15,ĠÐ´,13
bul_Cyrl,26,16,Ð¸Ð·,13
bul_Cyrl,26,17,Ð°Ð¹,13
bul_Cyrl,26,18,Ð½,13
kor_Hang,27,0,íķ´,60
kor_Hang,27,1,ëĭ,19
kor_Hang,27,2,¹,13
kor_Hang,27,3,ë§,13
kor_Hang,27,4,ģ,13
kor_Hang,27,5,í,13
kor_Hang,27,6,ģ,19
kor_Hang,27,7,¬,13
kor_Hang,27,8,ë¥¼,13
kor_Hang,27,9,Ġí,47
kor_Hang,27,10,ģ,19
kor_Hang,27,11,´,61
kor_Hang,27,12,ë¦,19
kor_Hang,27,13,Ń,34
kor_Hang,27,14,íķĺ,13
kor_Hang,27,15,ìĭ,13
kor_Hang,27,16,ľ,13
kor_Hang,27,17,ë©,13
kor_Hang,27,18,´,13
kor_Hang,27,19,Ġì,13
kor_Hang,27,20,Ĥ¬,13
kor_Hang,27,21,ìĿ´,13
kor_Hang,27,22,í,47
kor_Hang,27,23,Ĭ,13
kor_Hang,27,24,¸,13
kor_Hang,27,25,ë¡ľ,13
kor_Hang,27,26,Ġì,13
kor_Hang,27,27,Ĺ,13
kor_Hang,27,28,°,13
kor_Hang,27,29,ê²,13
kor_Hang,27,30,°,34
kor_Hang,27,31,ë,13
kor_Hang,27,32,Ĳ,34
kor_Hang,27,33,©,34
kor_Hang,27,34,ëĭĪëĭ¤,34
eng_Latn,28,0,They,60
eng_Latn,28,1,âĢĻ,9
eng_Latn,28,2,re,56
eng_Latn,28,3,Ġempty,46
eng_Latn,28,4,Ġnow,51
eng_Latn,29,0,vs,60
eng_Latn,29,1,Ġm,61
eng_Latn,29,2,Y,13
eng_Latn,29,3,i,39
eng_Latn,29,4,[,58
eng_Latn,29,5,edit,58
eng_Latn,29,6,],9
eng_Latn,29,7,Ċ,9
eng_Latn,29,8,"""",11
eng_Latn,29,9,Match,57
eng_Latn,29,10,_,24
eng_Latn,29,11,Cl,61
eng_Latn,29,12,an,46
eng_Latn,29,13,ĠWho,17
eng_Latn,30,0,What,60
eng_Latn,30,1,'s,22
eng_Latn,30,2,Ġnot,29
eng_Latn,30,3,Ġto,17
eng_Latn,30,4,Ġlove,34
jpn_Jpan,31,0,ãģĹ,60
jpn_Jpan,31,1,ãģĭ,13
jpn_Jpan,31,2,ãģĹ,13
jpn_Jpan,31,3,çı¾,13
jpn_Jpan,31,4,åľ¨,36
jpn_Jpan,31,5,ãģ§ãģ¯,24
jpn_Jpan,31,6,ãĢģ,24
jpn_Jpan,31,7,ãĤ·,13
jpn_Jpan,31,8,ãĥª,19
jpn_Jpan,31,9,ãĥ¼,39
jpn_Jpan,31,10,ãĤº,36
jpn_Jpan,31,11,åĮĸ,13
jpn_Jpan,31,12,ãģĻãĤĭ,34
jpn_Jpan,31,13,ãģ»,13
jpn_Jpan,31,14,ãģ©,24
jpn_Jpan,31,15,äºº,13
jpn_Jpan,31,16,æ°Ĺ,13
jpn_Jpan,31,17,ãĤĴ,13
jpn_Jpan,31,18,å¾Ĺ,13
jpn_Jpan,31,19,ãģ¦ãģĦãĤĭ,34
bul_Cyrl,32,0,ÐĴ,60
bul_Cyrl,32,1,ÑĤÐ¾ÑĢ,13
bul_Cyrl,32,2,Ð½Ð¸Ðº,13
bul_Cyrl,32,3,",",13
bul_Cyrl,32,4,Ġ29,52
bul_Cyrl,32,5,ĠÐĲ,1
bul_Cyrl,32,6,Ð¿ÑĢ,13
bul_Cyrl,32,7,Ð¸Ð»,13
bul_Cyrl,32,8,Ġ2014,13
bul_Cyrl,32,9,Ġ18,52
bul_Cyrl,32,10,:,13
bul_Cyrl,32,11,43,13
bul_Cyrl,32,12,Ċ,13
bul_Cyrl,32,13,Pl,19
bul_Cyrl,32,14,ov,47
bul_Cyrl,32,15,div,49
bul_Cyrl,32,16,News,22
bul_Cyrl,33,0,Ð¡,60
bul_Cyrl,33,1,Ð»ÐµÐ´,13
bul_Cyrl,33,2,ĠÐº,13
bul_Cyrl,33,3,ÑĢ,13
bul_Cyrl,33,4,Ð¸Ð·,13
bul_Cyrl,33,5,Ð°ÑĤÐ°,13
bul_Cyrl,33,6,Ġ2007,13
bul_Cyrl,33,7,-,13
bul_Cyrl,33,8,2009,13
bul_Cyrl,33,9,ĠÐ³,13
eng_Latn,34,0,and,60
eng_Latn,34,1,ĠSamuel,27
eng_Latn,34,2,ĠC,26
eng_Latn,35,0,Not,60
eng_Latn,35,1,Ġmuch,17
eng_Latn,35,2,Ġis,56
eng_Latn,35,3,Ġmoving,16
eng_Latn,35,4,Ġand,25
eng_Latn,35,5,Ġwildlife,46
eng_Latn,35,6,Ġis,56
eng_Latn,35,7,Ġelusive,21
kor_Hang,36,0,ìĦ,60
kor_Hang,36,1,ł,13
kor_Hang,36,2,ë,13
kor_Hang,36,3,į,47
kor_Hang,36,4,°,13
kor_Hang,36,5,ìĿ´,13
kor_Hang,36,6,í,13
